omega = 1.00	omega = 0.96	omega = 0.92	omega = 0.88
NaN	0.0436678609335441	NaN	0.119340904397346
4.11680221152531	NaN	0.303977863567072	NaN
0.981508445320625	1.25823648391667	0.499865481833209	0.0871668678670193
6.38746051804737	0.383220063974572	NaN	0.137194348467143
1.20274170326085	5.38511254967491	NaN	NaN
0.697746876913653	0.478790415057925	NaN	NaN
1.64678620008986	NaN	1.40964557362760	NaN
1.37104209041262	3.36965414543760	2.21800862861651	NaN
NaN	1.84785744873325	0.171893417708846	0.0539074664154510
0.952944920237509	NaN	1.45292865869243	0.0371943720547135
0.559301519216614	NaN	0.547734889911166	NaN
0.0668351633071501	0.775918523682105	0.229859041395467	NaN
9.68338600572545	NaN	NaN	NaN
0.642341931995273	3.91475726491933	NaN	0.271396010211887
0.849824568578753	NaN	0.390617348530760	NaN
0.523205469787482	NaN	NaN	0.714968216252125
9.53582965921438	NaN	0.238787203119065	NaN
4.13224021009053	0.875022981848102	NaN	NaN
0.232138446240445	NaN	3.95541633978661	NaN
3.09018528940290	1.64247666819060	1.39036412896227	NaN
1.61026522030695	0.0754957829342013	3.04495210285287	0.146944068023879
0.341245783489603	NaN	NaN	NaN
0.233063361233269	0.0576112449257053	0.341767971539389	NaN
0.140725458653686	NaN	1.32360459107244	NaN
2.15460759090493	1.20791522177249	1.81481176353035	1.68059393603487
3.03972097240288	NaN	1.49826105754604	0.186461176032439
4.69149924636860	NaN	NaN	NaN
1.29965157498440	1.12131371268637	NaN	NaN
0.250048496322110	NaN	NaN	0.597401773997020
4.61370201074891	2.12730518863273	NaN	NaN
0.669694896488038	0.200183844335846	0.300889929666962	NaN
NaN	NaN	0.584343389872533	NaN
0.0947330523378231	NaN	NaN	NaN
0.0640630271162721	0.218045182350910	0.370060439938669	NaN
NaN	2.30449640984390	NaN	0.343944240765937
0.257406569385692	7.61466810970972	0.0274555875752108	NaN
0.306328355445866	NaN	0.395327616523087	0.110233173038541
1.10488689214585	0.693124509810666	0.180683088058778	NaN
2.64235206188264	NaN	NaN	0.260010925620716
NaN	1.28133240922999	0.0695207184161790	2.47714107836619
NaN	NaN	2.32738109406321	0.473439083428941
6.04560370350324	NaN	3.75435583275777	NaN
1.14987014130210	NaN	NaN	NaN
5.45368509428981	3.44221345321403	NaN	NaN
0.304199826293074	1.15193931605629	NaN	0.516027039412695
NaN	2.23292776353898	NaN	NaN
4.61954121356082	NaN	NaN	0.758663633213103
0.597559064581284	0.337434166574094	1.09020587567916	NaN
0.201472005840821	NaN	NaN	0.525518623050756
0.452649035255851	1.09416065390505	NaN	NaN
1.19868748289806	NaN	NaN	0.844121076443901
1.64157158987595	0.235190332637437	NaN	NaN
6.34094905299803	NaN	NaN	1.11230477042211
NaN	NaN	NaN	NaN
2.55527574475556	4.22191033398252	NaN	NaN
0.540710170119820	0.192713211038972	NaN	0.709293641701121
NaN	0.000783634657326382	1.05978085292569	NaN
1.81507273735964	NaN	0.349815367508687	NaN
7.41390658326882	1.09631724715617	0.358769500505391	NaN
0.550842114389063	NaN	NaN	1.39272116745939
4.53974614312060	0.0691880170161828	NaN	0.254921437357618
1.47991764446308	NaN	0.889211507031798	NaN
0.000482962660127822	0.204968048387714	NaN	NaN
1.49494689718032	0.353892296023207	NaN	NaN
2.42788071098593	0.556956375738726	0.573129505491967	0.254038887614119
1.35643998290812	2.79901004770937	NaN	NaN
2.10232627701854	NaN	0.529774518096993	0.630079918415975
1.92490774531078	2.49623503419275	NaN	0.510510162728516
1.04409875880366	1.04180942361355	NaN	0.814940595306835
NaN	0.151144656255304	NaN	NaN
NaN	2.02822172147446	0.400563004335805	NaN
2.55926926165054	5.61825071556149	1.27377351252032	NaN
0.275208060520988	NaN	0.767200841954704	0.296034928777906
0.113533028819952	1.14439763068735	3.23030311179854	NaN
3.27836121482623	NaN	3.96434080177700	NaN
2.13211870273704	NaN	1.80615997209588	NaN
0.211060307778618	NaN	1.12672016574669	NaN
0.345606059585707	0.129105160579529	0.398124548303584	NaN
0.239702089584964	NaN	NaN	NaN
0.504468967083479	2.07340600432461	2.16600488306511	2.37483602077447
0.399531566440347	1.57813159533626	NaN	2.23656206939964
NaN	NaN	NaN	NaN
2.31449012335826	0.355067299561872	NaN	NaN
0.160849522415300	0.539146454187566	NaN	NaN
1.22497230173199	2.24833111238061	NaN	NaN
1.75411916698987	1.20478018181065	1.28978275035786	0.784847066332936
1.04703898813499	NaN	NaN	NaN
2.32005273852726	1.29318174725865	NaN	0.102297692311546
0.0343661245099950	NaN	0.100902538760427	NaN
2.25203816470218	NaN	NaN	NaN
6.52158303753181	1.55145912063758	NaN	NaN
7.21818363044716	0.452366505388339	NaN	NaN
0.646304475383323	NaN	1.58867866352978	NaN
2.25069718866953	0.421385939848398	0.0274156276576795	0.305307092309812
2.35010187048472	0.358894506186186	1.09814068997604	0.703521375900800
0.940053556728798	0.0460347193812928	0.985746129379828	2.14901270490888
NaN	NaN	0.0459321545394090	NaN
0.899033994229729	0.599531499098843	NaN	NaN
3.15623177796482	0.600324982010000	0.189190357144286	NaN
0.332528577042257	NaN	1.99532583075288	NaN
NaN	NaN	0.0199666216324363	0.996303141996374
1.37923011133197	0.721036318714671	NaN	NaN
0.343849862305547	NaN	NaN	0.648889921915396
1.98607771755635	NaN	NaN	2.55373757125736
0.683030548603470	NaN	NaN	NaN
0.353218896139355	NaN	0.711419860257662	NaN
1.92753287077930	NaN	0.419650931728045	NaN
0.685519486458787	0.636547278040284	NaN	NaN
0.910808301074070	2.12081678630961	NaN	1.77992809842648
2.38644039496903	0.620221146414771	NaN	NaN
1.06199376399702	0.360537280012343	0.462050730885572	NaN
0.738640570623072	NaN	NaN	NaN
0.463386306034676	0.806393274481389	NaN	NaN
7.17202295715081	2.02488665042567	0.696193045916241	NaN
0.574162638266026	NaN	NaN	NaN
NaN	2.98667144188771	NaN	NaN
4.85606715265245	0.244260400228652	1.18826228975582	NaN
3.19382880380651	3.25256813558111	1.46034065869211	1.53890366912706
0.240838753494126	2.12590204936597	NaN	0.871770701415994
2.98537886184690	NaN	4.75424623070080	0.253805997889115
NaN	1.52927325923401	NaN	NaN
NaN	NaN	NaN	NaN
0.185669686841877	0.0140823249126481	NaN	NaN
3.56128317729857	1.42883448044044	NaN	NaN
0.388540453207286	8.12101015582531	NaN	0.505281552747988
NaN	0.207252749870657	NaN	0.514319324753620
1.05152735596686	0.672634616095104	0.387406509997180	NaN
NaN	0.375185962964038	NaN	NaN
5.12401738148977	0.657348087947671	NaN	NaN
0.0514385983670954	NaN	NaN	NaN
2.26358343574769	0.972116572866930	NaN	NaN
1.00763373755814	NaN	NaN	NaN
3.32612862923695	2.69523795967916	NaN	NaN
0.796777509467740	NaN	3.15690820678815	NaN
0.323900587218404	NaN	NaN	NaN
1.83686738140567	NaN	3.83451728882643	0.0902173926904912
NaN	NaN	0.564400463758145	0.156333220475368
1.15044015477415	3.33564649322815	NaN	2.01946445249861
0.346757691019555	0.366835391774200	NaN	NaN
2.03335780437191	0.117628970016760	0.479506259470548	NaN
NaN	0.497602993871076	NaN	0.982584867118393
2.67164568424328	NaN	1.94422889900260	1.29768038152564
3.19736583581780	NaN	0.514011372486149	NaN
3.44039457874606	NaN	NaN	0.177696575303652
1.69621022177964	NaN	NaN	NaN
0.602372979839456	0.152724391765642	NaN	NaN
NaN	0.197183503279918	NaN	0.279968006739727
0.00785321217816482	2.91485167351681	2.50100567118422	NaN
0.771006307891328	1.45416242945611	NaN	NaN
0.136327997687015	1.83998222483847	0.806699436946249	0.0130778713732010
1.55391900174029	2.19433511656275	2.42513772483968	NaN
2.68266099681443	0.542116346120533	0.117114335645875	NaN
0.892728301119449	1.50628924779530	NaN	1.66059930133962
NaN	NaN	NaN	NaN
1.18295161703153	0.355609326558240	NaN	NaN
1.14191708384204	0.0852267476027572	NaN	NaN
2.72842255121527	NaN	1.55294948057377	NaN
0.145375397591250	NaN	NaN	NaN
0.719914860303096	0.501839396457713	0.453934153463119	1.16770051781208
NaN	NaN	1.32817168929395	0.00136360554209191
9.41194078819058	NaN	0.539908893329101	NaN
1.27540705524737	0.0118470983483385	0.281350638690453	NaN
0.379749541223635	0.133785641058759	NaN	NaN
6.10187739257791	0.293822483224980	NaN	0.150583313045902
0.200086206687249	2.92930022143774	0.559076912648858	0.828331963324245
0.715441697284340	0.721810325085581	NaN	NaN
0.0534769349442515	3.13823810560218	NaN	0.192219368075693
0.323611926327122	1.08629270323394	NaN	0.386772436383488
1.23588528288134	NaN	NaN	NaN
0.484678313188293	0.373356663270218	NaN	NaN
NaN	0.241351820501428	0.346553480149168	NaN
0.903252767633113	4.40843947353674	NaN	NaN
0.423773777879703	NaN	NaN	0.843864672428869
0.615744832751287	0.372159696013750	NaN	NaN
0.249536755929209	NaN	1.38069771695868	NaN
4.59467247578642	0.425907655153342	0.369336215779190	NaN
0.322338636924656	NaN	0.389561129882322	NaN
0.599580214943027	0.0153857527054613	NaN	1.57415896585977
0.982604029186064	NaN	0.388835210405686	0.243708817988598
1.43262725373973	NaN	0.131625237833434	NaN
3.05256407540690	NaN	NaN	0.132593037132374
1.11510378671349	NaN	0.0438805952300879	NaN
5.91631507048951	NaN	NaN	0.696769520658322
NaN	0.330013243335701	NaN	NaN
2.41245077832504	NaN	NaN	NaN
0.353775036728556	0.385418033794096	NaN	NaN
1.31290713116724	NaN	NaN	NaN
2.31981424454940	1.39360484821848	0.462323368589314	0.316505630355721
2.71889801656106	0.0396876444996974	NaN	NaN
5.87613861567197	NaN	NaN	NaN
1.40879528393132	NaN	NaN	NaN
5.25109614746763	0.174372210210907	NaN	2.28284300347735
3.17654998856669	NaN	NaN	2.15309964754951
NaN	1.16672611546479	NaN	NaN
0.132434392683107	1.00099179490931	NaN	1.92522105946729
6.11347422454411	0.105748178300404	0.984569339023982	NaN
2.11847913988830	NaN	NaN	0.410360093116306
9.28028686568321	0.725598072130819	0.103317227169465	1.44990290749487
1.39026629877515	0.00152758015920195	NaN	NaN
1.72104660473198	NaN	0.000321340689021303	NaN
2.38501282904140	0.625572833250507	0.658327374988308	NaN
0.587220565703420	NaN	1.11377323333205	NaN
4.74104572445655	2.81226044244477	NaN	1.62566954106625
3.73901317597013	NaN	NaN	NaN
NaN	0.543154716681382	NaN	0.621361264780576
NaN	0.273562691357566	NaN	NaN
0.0576765532522365	0.301579999744731	NaN	NaN
4.24837748006235	NaN	NaN	NaN
9.90890721630959	NaN	NaN	1.20038474626534
1.60472953677782	2.38717062330638	NaN	2.02437125879603
4.26947658942696	NaN	NaN	1.07073695574062
NaN	NaN	NaN	NaN
7.10878924601149	0.805800374932445	NaN	NaN
NaN	1.43764003706037	NaN	NaN
2.33799141040786	NaN	NaN	NaN
0.548202949212841	0.593665338926926	0.348423902779261	NaN
0.389452693500682	NaN	0.0704034073649561	0.503984224729719
0.487107922199756	NaN	0.242466810846349	NaN
0.620959192300522	2.12906825991911	4.69982727819223	1.55803938689615
3.62048385768052	1.48388048546561	NaN	0.0413138297608649
NaN	NaN	NaN	NaN
1.71342660529307	NaN	0.110477285009480	NaN
2.50629255081056	0.613997642692813	NaN	NaN
NaN	1.33499990731541	NaN	4.85779322622896
0.568186332952823	0.468623188077364	NaN	0.679117460478018
0.998590932621667	4.41163516566319	NaN	NaN
1.77038120480203	0.321464590594696	NaN	NaN
3.78692244835443	NaN	0.328711601839934	0.159070396788735
3.47417421699998	0.808553577886949	NaN	NaN
0.348579351703191	NaN	NaN	1.27381164324279
3.61890950516018	1.23083607521505	0.267898667395648	3.06940117125671
0.0126585238566482	NaN	NaN	NaN
0.0515827832651752	NaN	NaN	NaN
1.83692682365989	0.740845714913587	NaN	NaN
4.92734974683557	NaN	0.755644986730959	0.236449461516859
6.88400230061775	NaN	0.448124212249020	0.817524739966297
2.89051780435046	0.776701060192855	NaN	NaN
0.126650862704618	0.633650829949273	NaN	NaN
0.148790018600255	0.327720992347252	1.21272658278897	NaN
0.387907778624789	NaN	1.36394521097642	NaN
0.926177337478607	0.545775053775656	NaN	NaN
1.76932203474095	NaN	NaN	NaN
NaN	0.491707442043399	NaN	1.22875121749037
0.490865402279897	NaN	NaN	0.728203608654367
9.43863026198597	NaN	NaN	NaN
NaN	0.144330424758951	0.587995614411321	NaN
NaN	NaN	NaN	0.674863141742454
0.350856244890441	NaN	0.231325322349402	0.212915176415733
0.625375386969005	0.0152039932429515	0.622881290698929	NaN
6.61038066440391	1.03012829428604	0.447551237889050	1.64105900867078
4.44811757655237	NaN	0.624235810224189	NaN
1.49228200134724	NaN	0.791314074673870	NaN
0.193639418181531	1.36042636362855	NaN	NaN
8.81711336091368	3.18954178442722	NaN	NaN
NaN	0.243140392422871	0.0569949716054793	NaN
0.976166192188482	0.869429339780758	0.306931677176818	NaN
5.35997297521930	NaN	NaN	2.08920965487346
0.488030109957948	NaN	NaN	NaN
2.22087858911310	0.255014968008165	1.22637618666424	NaN
0.800640848507060	NaN	NaN	NaN
0.572913820876171	0.119066918135310	NaN	0.322919009378064
0.514957188286153	1.13718548974643	NaN	NaN
1.77114526129514	0.0978102993589270	0.764731965950630	0.234892605834566
0.786111790828185	0.248411304062077	NaN	NaN
1.23299432644999	NaN	0.725961902847218	NaN
6.92279719798613	0.650897402911053	NaN	NaN
NaN	1.03459913381729	0.0988597960509391	NaN
1.17921997299405	1.20693784142923	1.15703115890620	0.189172444505958
5.60079530064081	0.809509103974649	NaN	NaN
3.74270287442322	0.695827393585567	NaN	NaN
NaN	NaN	NaN	NaN
NaN	0.553123067204259	NaN	NaN
5.40479496257754	NaN	1.53105504325019	NaN
0.293456841893282	0.425119734240578	0.668424583010580	NaN
0.389546612000850	1.19328452006951	NaN	NaN
0.139048288244769	NaN	NaN	NaN
1.22736253504762	NaN	NaN	NaN
7.59240652941585	NaN	0.518196215551107	NaN
6.11314651658280	2.13394312159223	NaN	2.12929555102028
0.651515854042716	2.81662484672717	NaN	NaN
0.0830019538878625	3.41503018612717	NaN	NaN
0.109545952457326	NaN	NaN	NaN
NaN	0.524501270476583	NaN	1.86113142646205
5.25517166599115	NaN	NaN	1.88060179451175
2.03247857880488	0.868469641464396	0.0654366746036394	NaN
NaN	2.69543729393288	NaN	1.66344584990450
NaN	0.790787388359275	NaN	NaN
6.07225854977982	0.0897319794888689	NaN	0.437301360839503
3.82044411309870	0.738791887093275	0.742275926626257	NaN
0.804276954257404	0.269240020368069	NaN	NaN
3.69194851533881	3.60772006338158	0.102505203980788	NaN
NaN	NaN	NaN	NaN
1.65238484666731	0.270970192958116	2.47653847769988	NaN
0.899457721624252	NaN	1.87247388060082	0.873481944652599
0.600458736121773	1.19905112360206	1.60220289495536	0.101817870892967
1.05482308105090	NaN	1.01966987861618	1.09291165894591
NaN	0.786528462529630	NaN	NaN
0.292871154819489	NaN	2.08346539809879	NaN
6.69760293991603	NaN	NaN	0.0911615019691596
NaN	0.269394302630603	0.540531280156417	0.916125087726011
0.713873513731502	0.435332032569667	NaN	NaN
0.477826107828152	0.163002085717730	1.42646504428893	NaN
NaN	NaN	NaN	0.872647225852768
0.0471735941096841	0.0960821755728915	0.694123815248101	NaN
NaN	NaN	1.97237889587476	NaN
0.475704988686072	NaN	4.38126516218326	NaN
3.93390104524299	NaN	NaN	0.576502970615461
0.0513508888252118	NaN	NaN	0.840092191448954
NaN	0.519053697199733	NaN	0.763160180206806
0.320278985505750	NaN	0.793146932533666	NaN
NaN	0.716237167074106	NaN	NaN
NaN	NaN	NaN	NaN
0.871838142065422	0.608229777760200	NaN	2.57821845924845
2.30241457930873	1.59204129405918	NaN	0.290616670088423
1.05551701857114	NaN	NaN	NaN
NaN	NaN	NaN	NaN
NaN	1.79938201588104	0.00650672066786169	2.80292169943135
0.673641115851818	NaN	0.162804441475983	NaN
2.52016734201594	0.620879647056491	0.0204025059268693	0.234716727468383
3.95258083376957	0.600860143824072	0.285571468273647	0.347030100676767
6.42171317002958	NaN	NaN	0.357384214236615
0.695631066106944	2.18535017580290	0.560552137680651	NaN
2.59803239847098	NaN	NaN	NaN
NaN	2.08031990512590	NaN	NaN
2.48603637704695	NaN	NaN	0.357355556463849
0.0969945191040772	0.601083104962006	0.835016476508036	NaN
7.24495247445673	1.93286594357243	NaN	0.288202963132761
0.646818235205673	0.846631331275144	0.152478393778042	NaN
2.20983523936766	NaN	NaN	1.68314274702376
0.538984183977219	0.429341651112501	NaN	0.510670711977920
NaN	0.357812845020318	1.56375931823765	NaN
0.0164332817497821	0.554229271945575	NaN	NaN
1.81464064161353	0.793955946801283	0.0603123283631491	NaN
NaN	3.05230941535615	NaN	NaN
2.48391587274316	NaN	NaN	NaN
6.87024533035727	0.311340898387439	NaN	0.716923146558627
0.615810702177287	NaN	2.47889713606170	3.00198981632812
7.82370942413939	6.73837735089415	NaN	0.808092938490178
0.0115092290789753	0.0452883414005982	NaN	NaN
NaN	NaN	3.07769509092874	NaN
0.203303768917831	NaN	NaN	NaN
0.0900541754387399	0.451995208465984	0.130816497997799	1.96380037934082
NaN	NaN	0.880200326460253	NaN
0.165234687559046	0.157809807699600	NaN	NaN
0.712135209461913	NaN	0.302913613288418	NaN
0.0475970172401455	NaN	NaN	1.25594665507789
1.28001091093173	NaN	0.314162404561279	NaN
0.897774113257475	NaN	0.211062862330597	NaN
NaN	0.709579883999870	NaN	0.417352597858077
7.77125189629700	1.98092281760986	NaN	1.20394676713044
NaN	NaN	NaN	0.674257807552455
0.816862165194461	0.106832830094796	0.406030413163654	3.93731899301478
NaN	NaN	NaN	NaN
NaN	3.15690327702224	NaN	0.359513355131186
0.0295144714115561	0.547204446159669	0.311927598142220	NaN
0.855743151490796	2.96384384928918	0.731943083529769	1.17393862540076
NaN	1.70378699264703	NaN	NaN
2.93816386130027	2.06494656810059	1.70161802740182	NaN
4.83838789661919	5.09416925672177	NaN	NaN
0.740358507272067	1.68355309211644	NaN	NaN
5.13665139057504	NaN	1.93831367866739	0.765434869324150
2.75598286086070	NaN	NaN	0.401781815868629
NaN	2.49061674797618	NaN	NaN
5.94873845867284	1.98894165683311	NaN	0.539106075232435
0.559343459837920	0.895523449458825	NaN	1.86832353941887
0.701801215376847	NaN	3.13759727505213	NaN
2.59309235041269	1.13885681045807	0.107871363961866	NaN
0.567000801435312	NaN	NaN	0.0267311958197963
0.0734771199811566	NaN	0.279123831987086	NaN
4.23375285964136	NaN	1.03844973086349	NaN
NaN	2.71763352800557	NaN	NaN
3.58095913143508	2.05944440435397	0.176161194584659	NaN
2.98392334702543	1.29207840037579	0.0449174299130731	NaN
4.49066764835572	0.693704069998579	NaN	NaN
0.786885074006500	0.0621384081755984	NaN	2.51458256524274
2.64113989956770	0.409137503531802	0.235831381222762	3.03223860905239
0.376079700632693	0.150776496482615	NaN	NaN
4.87964716691141	NaN	NaN	NaN
2.64091995814846	NaN	NaN	NaN
8.17252067573198	0.888726701590776	1.87882517286407	NaN
NaN	1.68701236702595	1.04096816941253	NaN
4.77855441041623	2.29504985617304	1.62324557957587	1.59807357536837
4.86072642771301	1.42811285065374	NaN	NaN
1.02196772773089	NaN	NaN	0.198675168019191
1.39397643377965	0.307036022978624	0.224059835866697	0.759766394160806
0.100076462027411	NaN	NaN	NaN
NaN	NaN	0.784435706898599	NaN
1.07538489171700	NaN	0.438309100051317	NaN
NaN	1.61326070688245	NaN	NaN
0.481816995559063	NaN	NaN	NaN
0.570434710524814	0.448662619925339	1.43065167597417	NaN
NaN	NaN	0.886237940024205	NaN
0.597992099885996	NaN	NaN	NaN
4.62355939362414	0.885375735989278	NaN	NaN
0.0145752244301426	NaN	1.23156405964009	NaN
1.02929986941717	NaN	NaN	NaN
0.242443795914873	2.84529575758312	NaN	NaN
0.654256235066259	NaN	NaN	NaN
3.74009700165182	0.303301429772094	0.465431900616155	NaN
1.60526027122598	0.150507817271641	0.747855108419951	NaN
7.92948483353576	NaN	0.415915863851315	0.654787094898781
NaN	1.53416007531447	0.920779507396497	NaN
0.0308073177580646	NaN	NaN	0.0568883223207743
NaN	NaN	NaN	NaN
2.04186879526477	0.493012375384310	NaN	NaN
2.71225601576891	1.57141150988850	5.16702829831337	NaN
NaN	4.33032845308425	NaN	0.100807590615912
1.37747152826804	NaN	NaN	0.0338363866270548
0.0128119178756801	0.293756895337782	0.255151662932608	1.00059886546548
1.47323097496475	1.84168256327829	NaN	NaN
0.587387566272410	NaN	NaN	NaN
NaN	2.12271645394539	NaN	NaN
NaN	0.757660322935433	0.125997321542541	0.988351107035864
4.17147244325411	0.928043914608457	1.00635910907631	0.248902199034243
4.24678683803392	0.933358648890290	1.53921651083841	0.618806205993481
0.854639244387862	1.68182439765212	0.137527621335084	NaN
NaN	NaN	NaN	NaN
0.189255545150925	NaN	NaN	0.0497156731239212
0.638590993420500	4.26969968885173	0.0962565782566136	NaN
2.48776442477454	NaN	NaN	0.399763029161668
2.65321034011793	0.205036356406680	0.474341059946128	0.279826577806462
1.36752909773852	1.24273317141126	2.45052271488106	NaN
5.19846491866041	NaN	0.512342153918935	NaN
2.42290071375325	NaN	0.0274004463556910	0.166198144368251
2.04717912715904	0.468245132946151	0.106804224165635	NaN
0.000297053932530828	NaN	NaN	NaN
1.93548364567898	NaN	0.0124748752508001	NaN
NaN	2.89572038026828	2.91913776133293	NaN
0.361555285848076	2.45114822201964	1.87196617065096	0.192134244461520
0.475702158252345	5.90574764281536	0.0224659865968118	NaN
1.13459613256853	0.796042062868948	NaN	0.795041767470587
5.25289354579804	2.03383269437449	0.257871508071883	NaN
7.10926142738673	NaN	NaN	NaN
1.27468767618266	NaN	0.208097427335492	NaN
NaN	0.567060610507324	0.262966151234059	NaN
0.311552703328021	NaN	0.975152182456318	1.01428246282755
1.66698608121930	0.288843714677533	NaN	NaN
0.275269952923518	0.786235477331865	NaN	0.0593976571074403
4.09585373624992	0.503854762129973	NaN	2.72996500645769
NaN	NaN	NaN	0.321732934061555
5.91301566601652	2.15443337648296	NaN	NaN
0.262317096754395	0.212475208738869	0.571323824292208	NaN
0.525031067132158	NaN	0.968102572576659	NaN
0.298461292708282	0.0440356656923694	0.0875656934847719	NaN
0.0626125643314754	NaN	0.627588941336734	NaN
4.99933952397989	NaN	NaN	NaN
2.45694217981746	0.600726602004893	NaN	0.873410147259199
3.00817962796254	2.95257412701226	0.336705272036446	NaN
3.26497319968017	2.12988699270576	1.64990162749812	NaN
2.08829202269051	NaN	NaN	NaN
0.434352020576875	0.164499227251944	0.323783244920311	NaN
3.18107691287034	0.489128826692093	NaN	NaN
NaN	0.996703336845674	0.954102246235291	NaN
2.19192454039963	0.623618624253918	1.15032933672157	NaN
0.243345891773850	NaN	0.887927038347976	NaN
NaN	NaN	0.0832664897689050	1.56389263012654
0.901948821565202	NaN	NaN	NaN
0.954747706393117	2.68978273257464	0.393307242947864	0.167822869592633
3.93761346463458	2.22693913365023	1.15443626582265	NaN
NaN	0.922296659119828	1.50975018629780	NaN
0.955825862461411	0.164330401081520	0.120821874716601	1.36946111202281
9.19760757266180	NaN	NaN	NaN
0.349939801828555	0.820371081060462	0.933371437286351	NaN
NaN	NaN	0.731045734218076	NaN
1.83353857385021	0.305559236689720	2.73168123738425	NaN
0.575907491573860	0.498613536875024	0.254195985010147	0.691412875012425
0.383793414241206	0.834462786941247	NaN	1.58203134814390
0.610021264743779	0.109952907196064	NaN	NaN
9.87219124883877	0.527953382975446	NaN	0.636986436177711
1.39879820833203	NaN	0.466297745057203	0.780902240867402
3.16076224992211	NaN	NaN	NaN
0.494058110147812	0.303974331178505	NaN	NaN
0.525634409933797	0.378383560765952	0.982613150185561	2.07347234389715
6.77318040188087	NaN	NaN	1.01210380389749
0.00993481362847161	NaN	NaN	NaN
NaN	NaN	NaN	NaN
NaN	1.19544991317687	NaN	0.524285843532114
2.87353036858120	3.98730994417600	0.148064125806503	0.393092859066858
5.32450544452850	3.55423347095283	0.478591561670649	NaN
0.417546484557134	NaN	0.728799549071938	0.00637361541065744
NaN	NaN	1.94555902004698	3.02100670573018
NaN	NaN	1.33429017305137	1.85073633127260
3.89041618862728	0.0225134467212266	1.54983400819428	0.730540259888228
1.20458951531362	NaN	NaN	NaN
9.19542228939372	NaN	NaN	NaN
1.14594710124202	1.09626075437513	NaN	NaN
NaN	NaN	NaN	NaN
2.71734725664417	NaN	0.647806477911755	NaN
1.89884546223634	NaN	NaN	NaN
4.49576041923782	NaN	NaN	0.760093088429820
0.823561756259672	NaN	NaN	0.119800118552352
3.93193880171309	1.11104931609427	NaN	NaN
NaN	NaN	NaN	NaN
0.336364371301646	1.83761367093284	0.951645741862782	NaN
0.320110709130679	1.93958232006959	NaN	NaN
0.0922168761437982	NaN	NaN	0.410520281466316
1.27929621311634	NaN	NaN	NaN
NaN	NaN	NaN	NaN
0.0556617144904930	1.49297011595348	NaN	NaN
5.06657991478064	NaN	0.756349226032125	NaN
1.05169624732958	1.20071425538070	NaN	0.434381617696255
0.353738587474310	NaN	NaN	0.994910710095746
NaN	NaN	NaN	1.18615245326940
3.78339216223976	NaN	NaN	3.58234374969342
NaN	NaN	NaN	0.757140369165541
0.931676873455011	3.35119082204598	NaN	0.00520313668956928
0.000972920972828650	0.152411203270743	NaN	NaN
0.527693542769581	4.36588054104331	NaN	NaN
0.121492016046205	1.14855053461553	1.54329157792037	NaN
2.96986207964587	2.32704414182488	NaN	1.35171550926202
NaN	0.205072048920983	NaN	NaN
NaN	NaN	0.331541717431681	NaN
1.22979028462979	1.10053689058712	NaN	NaN
3.48593561092440	NaN	NaN	NaN
1.91051826194257	0.108353399219977	0.129149561437003	1.21054130672629
0.0782431421315731	1.24577183449050	NaN	NaN
0.314200240547117	0.455343240700231	NaN	0.801423236222075
0.931136696645463	NaN	NaN	NaN
2.17418765144259	NaN	NaN	NaN
2.01556759922836	NaN	0.255439144021678	NaN
0.147523405293110	0.185311372945147	2.17573983524154	2.75393818812457
0.762823277116165	1.71720769885226	5.73084207216605	NaN
4.09293184534086	NaN	NaN	0.948050288684169
1.79834460870519	0.416786786437863	0.274628271855454	NaN
NaN	0.692956323796216	3.76148395417182	NaN
6.48923204863998	NaN	NaN	0.0364435673631840
0.901706034979841	0.856664434703498	NaN	NaN
NaN	1.53534210574440	NaN	NaN
NaN	0.946225470836452	0.664721898414437	NaN
1.80007527634017	1.61077916561466	1.72234525851642	NaN
1.23651386366386	0.860214775926486	NaN	NaN
0.0571682127434270	NaN	NaN	NaN
NaN	NaN	NaN	NaN
0.0477592584012528	1.29274451870265	NaN	NaN
5.15685475212270	NaN	0.0749129189538191	NaN
NaN	0.873044917178598	NaN	NaN
3.94678991422385	1.34672724770581	NaN	NaN
1.37980452209577	NaN	0.258995409831185	0.346456374626545
1.99776127189298	NaN	1.59076895642763	NaN
2.00338018666139	0.0423028804824454	0.492873463484282	0.198928099957157
0.565842622934259	0.162144167151554	NaN	1.22246735255351
2.26853351061011	0.0783987540615738	2.44124783173216	NaN
0.230471062967947	1.73027347553611	2.96272738150770	NaN
2.22934173166766	NaN	0.492101841550515	NaN
0.640189163715860	NaN	2.69719564093801	0.694819067729634
4.90615818313997	NaN	NaN	NaN
1.51393121091572	0.365514934211719	NaN	1.27796269676449
6.11879224183331	NaN	NaN	0.00685141158137463
0.763990438760565	0.00172698223455840	0.413927429197813	3.71447773400465
NaN	NaN	0.539543752125954	2.41026237330062
0.0915121425057655	1.65607592996426	2.32274939738095	NaN
1.08417631869803	NaN	1.89277886936453	NaN
0.319617686504464	0.261240960469968	0.0561580175585090	1.39506185302936
NaN	0.311969885105480	0.500467069978808	NaN
2.52098107163522	NaN	NaN	NaN
0.723265933729979	1.96636385172613	0.494899565757466	NaN
3.51570871315502	NaN	NaN	0.280601622301479
0.186423992250404	0.634169664643985	NaN	0.883428443568961
0.939721349313154	NaN	NaN	1.25737314028021
